id,state,created_date,modified_date,deleted_date,nombre,genero,sinopsis,emision,fecha_salida,image,promedio_puntuaciones,categoria,color,cantidad_episodios,link_imdb,promedio_puntuaciones_imdb
424,1,2023-10-08,2024-07-07,2024-07-07,Mao Dante,"43,45","A boy becomes connected to a potentially world-ending giant monster, Demon Lord Dante.",0,2002-08-31,portada/2022/08/20/Mao_Dante_MID.png,5.5,1,8,13,https://www.imdb.com/title/tt0421391/,5.0
787,1,2024-07-07,2024-07-07,2024-07-07,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii","1,12,32","Zagan is feared by the masses as an evil sorcerer. Both socially awkward and foulmouthed, he spends his days studying sorcery while beating down any trespassers within his domain.",0,2024-04-01,portada/2024/07/07/Maou_no_Ore_ga_Dorei_Elf_wo_Yome_ni_Shitanda_ga_Dou_Medereba_Ii_MID.jpg,5.6,1,8,12,https://www.imdb.com/title/tt31940008/,7.2
425,1,2023-10-08,2024-07-07,2024-07-07,Maoujou de Oyasumi,"5,12,20,21,38,43",A princess is kidnapped by a demon king and held prisoner in his castle. But the princess just wants to spend her time either sleeping or causing trouble for the demons.,0,2020-10-01,portada/2022/08/20/Maoujou_de_Oyasumi_MID.jpg,7.3,1,8,12,https://www.imdb.com/title/tt12402550/,7.5
426,1,2023-10-08,2024-07-07,2024-07-07,Maoyu Mao Yuusha,"2,12,32","When Hero discovers that the Demon King is not what he expected, the two begin to strike a deal that could save the world.",0,2013-01-01,portada/2022/08/20/Maoyu_Mao_Yuusha_MID.bmp,7.9,1,8,12,https://www.imdb.com/title/tt2552230/,6.8
427,1,2023-10-08,2024-07-07,2024-07-07,Masamune kun No Revenge,"5,15,32,34,38","Rejected by the gorgeous Adagaki Aki for his weight, Makabe Masamune slims down, adopts a new persona, and reemerges as an attractive teenager. His goal is to make Aki fall for him, then reject her as harshly as she did him.",0,2017-01-01,portada/2022/08/20/Masamune_kun_No_Revenge_MID.png,6.3,1,6,38,https://www.imdb.com/title/tt6402190/,6.5
428,1,2023-10-08,2024-07-07,2024-07-07,Matantei Loki Ragnarok,"5,21,26,43","Loki is the Norse god of mischief. Banished by Odin, Loki is forced to take the form of a human child. The only way he can return to the realm of the gods is by collecting the evil auras which take over human hearts. Forming a detective agency specializing in paranormal things an...",0,2003-04-01,portada/2022/08/20/Matantei_Loki_Ragnarok_MID.jpg,5.3,1,5,26,https://www.imdb.com/title/tt0839199/,6.6
429,1,2023-10-08,2024-07-07,2024-07-07,Mawaru Penguindrum,"5,9,26,30","A terminally ill girl is revived by a magical penguin spirit. In return, her brothers are sent on a quest for the mysterious 'Penguindrum'.",0,2011-07-01,portada/2022/08/20/Mawaru_Penguindrum_MID.jpg,7.7,1,5,24,https://www.imdb.com/title/tt2017925/,7.4
430,1,2023-10-08,2024-07-07,2024-07-07,Mayo Chiki!,"5,11,15,32,34","When you've got acute gynophobia, even a pretty girl can be a malady, and as the sparring partner for his family of female wrestlers, Sakamachi Kinjiro has the worst case EVER!",0,2011-07-01,portada/2022/08/20/Mayo_Chiki_MID.png,6.4,1,8,13,https://www.imdb.com/title/tt2008252/,6.8
431,1,2023-10-08,2024-07-07,2024-07-07,Mayoiga,"9,26",A group of 30 individuals go on a bus tour to Nanaki Village in order to leave behind their normal lives but arrive to find that the village is hiding many secrets.,0,2016-04-01,portada/2022/08/20/Mayoiga_MID.jpg,5.8,1,8,12,https://www.imdb.com/title/tt5614348/,5.5
432,1,2023-10-08,2024-07-07,2024-07-07,Medaka Box,"1,5,11,22,32,34,38","Medaka, elected student council president, introduces a suggestion box to help fellow students. However, some submissions pose tough challenges for her and her friends.",0,2012-04-01,portada/2022/08/20/Medaka_Box_MID.jpg,6.2,1,5,24,https://www.imdb.com/title/tt2341171/,6.4
433,1,2023-10-08,2024-07-07,2024-07-07,Megalo Box,"1,9,20,38,41","Junk Dog, an underground fighter with the alias of ""Gearless Joe"" sets out to join the worlds most prestigious mecha boxing championship, Megalonia.",0,2018-04-01,portada/2022/08/20/Megalo_Box_MID.png,7.9,1,5,26,https://www.imdb.com/title/tt7965802/,7.8
767,1,2023-10-23,2024-07-07,2024-07-07,Megumi no Daigo Kyuukoku no Orange,"1,9",The story of how three young firefighters destined to save Japan grow in spirit. Daigo Toake burns with remarkable talent and unparalleled determination.,0,2023-10-01,portada/2023/10/23/Megumi_no_Daigo_Kyuukoku_no_Orange.jpg,5.8,1,5,23,https://www.imdb.com/title/tt29201691/,6.6
434,1,2023-10-08,2024-07-07,2024-07-07,Meikyuu Black Company,"2,5,12",In debt and in a new world? Kinji's living a nightmare. Avoiding work is gonna be a tough grind. Does he have what it takes?,0,2021-07-01,portada/2022/08/20/Meikyuu_Black_Company_MID.jpg,6.3,1,8,12,https://www.imdb.com/title/tt13943462/,6.5
435,1,2023-10-08,2024-07-07,2024-07-07,Mekakucity Actors,"5,32,35,43","Shintaro Kisaragi was a NEET who shut himself inside his room for 2 years with a cyber girl named Ene live inside his computer. One day, Ene messes Shintaro's computer, which forces Shintaro to enter the outside world for the first time in 2 years.",0,2014-04-01,portada/2022/08/20/Mekakucity_Actors_MID.jpg,7.2,1,8,12,https://www.imdb.com/title/tt3475064/,6.4
436,1,2023-10-08,2024-07-07,2024-07-07,Mermaid Forest,"9,12,26,45","A young man unknowingly eats a piece of mermaid's flesh and becomes immortal. For a long time he searches for other mermaids hoping they'll grant him mortality. Finally, he finds them, but they're about to eat a girl and he can't let that happen.",0,2003-10-01,portada/2022/08/20/Mermaid_Forest_MID.jpg,5.7,1,8,13,https://www.imdb.com/title/tt0409625/,7.3
437,1,2023-10-08,2024-07-07,2024-07-07,Mezzo,"1,2,5,16,26,35",A young woman and her mercenary for hire team run afoul of a violent mob boss and his sociopath daughter.,0,2000-01-01,portada/2022/08/20/Mezzo_Forte_MID.jpg,6.4,1,8,15,https://www.imdb.com/title/tt0427531/,6.7
438,1,2023-10-08,2024-07-07,2024-07-07,Michiko to Hatchin,"1,2","Michiko is a free-willed ""sexy diva"" who escaped from prison, while Hatchin is a run away girl fleeing from her strict catholic foster family. The two join forces and set off on an unpredictable road trip seeking their own freedom.",0,2008-10-01,portada/2022/08/20/Michiko_to_Hatchin_MID.jpg,6.8,1,5,22,https://www.imdb.com/title/tt1324968/,7.5
439,1,2023-10-08,2024-07-07,2024-07-07,Midori no Hibi,"5,9,11,32,38",A boy wakes up one day to find that his hand has been replaced by a miniature version of a girl who has a crush on him.,0,2004-04-01,portada/2023/10/10/Midori_no_Hibi.jpg,7.1,1,8,13,https://www.imdb.com/title/tt1244322/,7.2
440,1,2023-10-08,2024-07-07,2024-07-07,Mieruko-chan,"43,45","She can see dead people... she just chooses to ignore them. That's Miko's plan anyway, with horrifying (and sometimes hilarious) results.",0,2021-10-02,portada/2023/05/10/Mieruko-chan_MID.jpg,6.6,1,8,12,https://www.imdb.com/title/tt14271890/,7.1
441,1,2023-10-08,2024-07-07,2024-07-07,Mirai Nikki,"1,26,30,38,43","A young man competes with people around the world for a chance to become the succesor of God, with a diary that is able to tell the future.",0,2011-10-01,portada/2022/08/20/Mirai_Nikki_MID.jpg,8.8,1,5,27,https://www.imdb.com/title/tt2069441/,7.5
442,1,2023-10-08,2024-07-07,2024-07-07,Mnemosyne,"1,35,43,45,49","Rin Asogi runs a private investigation agency in Tokyo's Shinjuku district, performing odd jobs. Despite attempts at a normal life, she finds herself constantly hindered by the strange cases that come her way.",0,2008-02-01,portada/2023/10/10/Mnemosyne.jpg,7.1,1,3,6,https://www.imdb.com/title/tt1196027/,7.1
443,1,2023-10-08,2024-07-07,2024-07-07,Mob Psycho 100%,"1,5,20,38,43","A psychic middle school boy tries to live a normal life and keep his growing powers under control, even though he constantly gets into trouble.",0,2016-07-01,portada/2022/08/20/Mob_Psycho_100_MID.jpg,9.3,1,6,37,https://www.imdb.com/title/tt5897304/,8.6
444,1,2023-10-08,2024-07-07,2024-07-07,Mondaiji-tachi,"5,12,43",A trio of recruits from Earth are enlisted to participate in the Gift Games that decide a group's wealth and reputation.,0,2013-01-01,portada/2023/10/10/Mondaiji-tachi.jpg,6.5,1,8,11,https://www.imdb.com/title/tt2575690/,6.9
445,1,2023-10-08,2024-07-07,2024-07-07,Monogatari Series,"26,32,43","One day, Tsubasa Hanekawa encounters a giant white tiger apparition at an intersection that talks to her. Her house burns down the next day, leaving her homeless.",0,2009-07-01,portada/2022/08/20/Monogatari_MID.jpg,9.3,1,2,101,https://www.imdb.com/title/tt2922300/,8.6
446,1,2023-10-08,2024-07-07,2024-07-07,Mononogatari,"1,36,43","Raging after a tragic encounter with tsukumogami, Kunato joins Nagatsuki's clan that uses divine powers to send the spirits back. Nagatsuki's positive experience with tsukumogami contrasts Kunato's loss. Can she change his view?",0,2023-01-09,portada/2023/05/10/Mononogatari_MID.jpg,7.4,1,5,24,https://www.imdb.com/title/tt26140070/,6.7
447,1,2023-10-08,2024-07-07,2024-07-07,Monster,"9,26,28,30,36,44,45","Tenma, a brilliant neurosurgeon with a promising future, risks his career to save the life of a critically wounded young boy. The boy, now a charismatic young man, reappears 9 years later in the midst of a string of unusual serial murders.",0,2004-04-01,portada/2022/08/20/Monster_MID.jpg,7.4,1,2,74,https://www.imdb.com/title/tt0434706/,8.7
448,1,2023-10-08,2024-07-07,2024-07-07,Monster Musume no Iru Nichijou,"5,11,12,15,32,36","In a world where humans co-exist with fantasy beings, a young man must share a flat with a bevy of beastly beauties.",0,2015-07-01,portada/2022/08/20/Monster_Musume_no_Iru_Nichijou_MID.png,5.3,1,8,15,https://www.imdb.com/title/tt4831392/,6.6
449,1,2023-10-08,2024-07-07,2024-07-07,Monster Princess,"1,5,38,43,45,47",Hiro is killed saving a beautiful woman who is actually part of the demonic royal family and makes him her servant by resurrecting him.,0,2007-04-01,portada/2023/10/10/Monster_Princess.jpg,6.3,1,5,29,https://www.imdb.com/title/tt1291491/,6.5
450,1,2023-10-08,2024-07-07,2024-07-07,Moretsu Uchuu Kaizoku,"35,39","Marika, a high school girl, has been living a normal life in a distant galaxy many years into the future. But this changes when she is told that her recently deceased father was captain of a pirate ship and only a direct descendant may inherit the title of captain of the pirate s...",0,2012-01-01,portada/2022/08/20/Mouretsu_Uchuu_Kaizoku_MID.jpg,6.4,1,5,26,https://www.imdb.com/title/tt2176669/,6.7
451,1,2023-10-08,2024-07-07,2024-07-07,Mugen no Juunin Immortal,"1,2,17,33,43","A young girl named Rin seeks to avenge her parents, who were ruthlessly killed by a group of master swordsmen, with the help of cursed samurai Manji, who is seemingly immortal.",0,2020-02-27,portada/2023/10/10/Mugen_no_Juunin_Immortal.jpg,6.8,1,5,24,https://www.imdb.com/title/tt10778040/,7.5
452,1,2023-10-08,2024-07-07,2024-07-07,Muhyo to Rouji no Mahouritsu Soudan Jimusho,"1,5,26,38,43","At Muhyo& Roji's Bureau of Supernatural Investigation, we use magical law to find evil spirits and dispense the justice you need. Call now!",0,2018-08-01,portada/2022/08/20/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho_MID.jpg,6.5,1,5,24,https://www.imdb.com/title/tt9286928/,7.0
453,1,2023-10-08,2024-07-07,2024-07-07,Munou na Nana,"26,30,38,43","In this future, humanity's only hope is a group of superpowered teenagers known as the Talented.",0,2020-10-01,portada/2022/08/20/Munou_na_Nana_MID.jpg,6.5,1,8,13,https://www.imdb.com/title/tt12312018/,6.9
454,1,2023-10-08,2024-07-07,2024-07-07,Murder Princess,"1,2,12","In the land of Foreland a coup d'état has occurred and the princess, after witnessing the death of the King, is on the run. She meets with battle-hungry bounty hunter Falis, and with a twist of fate they both switch souls, making Alita the maid of the now princess Falis. Named fo...",0,2007-03-01,portada/2022/08/20/Murder_Princess_MID.png,5.4,1,3,6,https://www.imdb.com/title/tt1000133/,6.7
455,1,2023-10-08,2024-07-07,2024-07-07,Musaigen no Phantom World,"1,5,12,20","When phantoms cause trouble, it's up to Haruhiko and his Phantom Hunting Club teammates to take care of them! If they can, that is.",0,2016-01-01,portada/2022/08/20/Musaigen_no_Phantom_World_MID.jpg,6.1,1,8,14,https://www.imdb.com/title/tt5321046/,6.2
456,1,2023-10-08,2024-07-07,2024-07-07,Mushibugyo,"1,2,12,17,22,32,38,42",Well for starters the plot is about a young Samurai called Jinbei Tsukishima who joins the insect magistrate office which is an organization created to fight against giant insects who have invaded the earth.,0,2013-04-01,portada/2022/08/20/Mushibugyo_MID.png,7.3,1,5,29,https://www.imdb.com/title/tt2781848/,6.5
457,1,2023-10-08,2024-07-07,2024-07-07,Mushikago no Cagaster,"1,9,35",Insects that eat people. A girl with secrets in her past. A young exterminator who's almost too good at his job.,0,2020-02-01,portada/2022/08/20/Mushikago_no_Cagaster_MID.jpg,5.0,1,8,12,https://www.imdb.com/title/tt9288892/,6.0
458,1,2023-10-08,2024-07-07,2024-07-07,Mushiuta,"1,12,35","Mushi-uta's story takes place in the near future. Ten years before the story's opening, strange insect-like creatures known as ""Mushi"" began appearing. The Mushi are able to consume peoples' dreams and thoughts in return for supernatural powers. At the end of episode one, protagonist Daisuke ""Kakkou"" Kusuriya encounters a young girl named Shiika Anmoto. The two, in time, become quite close. However, unbeknownst to Kakkou, Shiika is an escapee from a secret prison known as GARDEN where those posessed by the Mushi, known as the Mushitsuki are held. GARDEN's military force, the Special Environmental Conservation Executive Office, dispatches its finest killer to track down Shiika. However, they are faced with resistance from the Mushibane resistance organisation, led by the secretive ""Ladybird.""",0,2007-07-01,portada/2022/08/20/Mushiuta_MID.bmp,4.9,1,8,12,https://www.imdb.com/title/tt1515986/,5.8
459,1,2023-10-08,2024-07-07,2024-07-07,Mushoku Tensei Isekai Ittara Honki Dasu,"9,12,21","A 34-year-old underachiever gets run over by a bus, but his story isn't over. Reincarnated as an infant, he'll embark on an epic adventure.",0,2021-01-01,portada/2022/08/20/Mushoku_Tensei_Isekai_Ittara_Honki_Dasu_MID.jpg,9.2,1,6,48,https://www.imdb.com/title/tt13293588/,8.3
758,1,2023-10-13,2024-07-07,2024-07-07,My Home Hero,"9,36","Tetsuo discovers that Matori, his daughter's boyfriend, has been physically abusive towards her. Tetsuo uncovers that Matori belongs to a criminal gang and that he plans to extort money from Reika's wealthy grandparents.",0,2023-04-01,portada/2023/10/13/My_Home_Hero.png,6.6,1,8,12,https://www.imdb.com/title/tt22410622/,7.1
475,1,2023-10-08,2024-07-07,2024-07-07,NHK ni Youkoso!,"5,9,30,32",This surreal dramedy follows Satou Tatsuhiro as he attempts to escape the evil machinations of the NHK.,0,2006-07-01,portada/2022/08/20/NHK_ni_Youkoso_MID.jpg,7.2,1,5,24,https://www.imdb.com/title/tt0857297/,8.3
460,1,2023-10-08,2024-07-07,2024-07-07,Nabari No Ou,"1,5,9,12,38,43","In the shadows of this world, ninjas fight for control of an ancient technique which holds untold strength. This coveted power dwells within apathetic Miharu, a fact the guy really couldn't care less about - until the rival clans bring their battle to him. Now, he must choose a s...",0,2008-04-01,portada/2022/08/20/Nabari_No_Ou_MID.jpg,6.3,1,5,26,https://www.imdb.com/title/tt1216159/,6.5
461,1,2023-10-08,2024-07-07,2024-07-07,Naka no Hito Genome [Jikkyouchuu],"9,13",Akatsuki Iride is a popular live streamer for the game The Ones Within - Genome. But what was once fantasy quickly becomes reality when he and seven others are transported into a game world that livestreams their every move.,0,2019-07-01,portada/2022/08/20/Naka_no_Hito_Genome_Jikkyouchuu_MID.jpg,6.2,1,8,12,https://www.imdb.com/title/tt10452436/,6.3
462,1,2023-10-08,2024-07-07,2024-07-07,Nana,"5,9,20,25,32,37","Two ostensibly opposite women, both named Nana, become roommates in Tokyo and grow inseparable. However, their relationship is jeopardized as the harsh realities of adult life take shape.",0,2014-10-01,portada/2022/08/20/Nana_MID.jpg,7.8,1,6,47,https://www.imdb.com/title/tt0810705/,8.5
768,1,2023-10-23,2024-07-07,2024-07-07,Nanatsu no Maken ga Shihai Suru,"1,12,34","Follows Oliver Horn as he enters a prestigious magic school named Kimberly. He discovers that not everything is as it seems, with the emergence of labyrinths, monsters, and other threats that endanger the students.",0,2023-07-01,portada/2023/10/15/Nanatsu_no_Maken_ga_Shihai_Suru.jpg,6.7,1,8,15,https://www.imdb.com/title/tt27845099/,6.3
463,1,2023-10-08,2024-07-07,2024-07-07,Nanatsu no Taizai,"1,2,11,12,38,43","The story of the Seven Deadly Sins, a group of warriors who were wrongly accused of a crime they didn't commit and went on a quest to vindicate themselves.",0,2014-10-01,portada/2022/08/20/Nanatsu_no_Taizai_MID.jpeg,7.4,1,2,102,https://www.imdb.com/title/tt3909224/,7.8
464,1,2023-10-08,2024-07-07,2024-07-07,Nanbaka,"1,5,9",The adventures of the residents of Nanba prison.,0,2016-10-01,portada/2022/08/20/Nanbaka_MID.jpg,6.3,1,5,26,https://www.imdb.com/title/tt7382936/,6.6
465,1,2023-10-08,2024-07-07,2024-07-07,Nande Koko ni sensei ga,"5,11,34,36",A comedy about female teachers who can't help developing romantic interests in their male students.,0,2019-04-01,portada/2022/08/20/Nande_Koko_ni_sensei_ga_MID.jpg,6.2,1,8,13,https://www.imdb.com/title/tt9826344/,6.4
466,1,2023-10-08,2024-07-07,2024-07-07,Naruto,"1,2,5,9,22,38,43","Naruto Uzumaki, a mischievous adolescent ninja, struggles as he searches for recognition and dreams of becoming the Hokage, the village's leader and strongest ninja.",0,2002-10-01,portada/2022/08/20/Naruto_MID.jpg,9.2,1,1,720,https://www.imdb.com/title/tt0409591/,8.4
467,1,2023-10-08,2024-07-07,2024-07-07,Natsume Yuujin-chou,"9,12,20,37,43",When Natsume Takashi inherits a book that belonged to his late grandmother he realizes the book is filled with the names of spirits she defeated and bound to her will. He then decides to return their names so they can be free once again.,0,2008-07-01,portada/2022/08/20/Natsume_Yuujin-chou_MID.png,7.1,1,2,82,https://www.imdb.com/title/tt1352421/,8.1
468,1,2023-10-08,2024-07-07,2024-07-07,Nazo no Kanojo X,"11,32,34,36","A newly transferred girl to Akira's school happens to drool on the desk. The otherwise normal Akira decides to taste it and it is now that things start to change as he will start going out with the girl, Mikoto, whom he seems destined for.",0,2012-06-01,portada/2022/08/20/Nazo_no_Kanojo_X_MID.jpg,5.5,1,8,13,https://www.imdb.com/title/tt2341219/,7.0
469,1,2023-10-08,2024-07-07,2024-07-07,Needless,"1,5,11,35,42","In post apocalyptic Japan, teenager Cruz joins a group of superpower-wielding idiots in hope of avenging his sister's death.",0,2009-07-01,portada/2023/10/10/Needless.jpg,6.3,1,5,24,https://www.imdb.com/title/tt1481093/,6.6
470,1,2023-10-08,2024-07-07,2024-07-07,Nejimaki Seirei Senki,"1,2,12,24",The mighty Katjvarna Empire is currently embroiled in a war with the neighboring Kiorka Republic.,0,2016-07-01,portada/2022/08/20/Nejimaki_Seirei_Senki_MID.png,6.7,1,8,13,https://www.imdb.com/title/tt5905350/,7.4
471,1,2023-10-08,2024-07-07,2024-07-07,Net-Juu no Susume,"5,13","A stressed office worker quits her job and begins spending all her time playing an MMORPG, becoming part of a tight-knit friend group that helps her rediscover the joy of living in the real world.",0,2017-10-01,portada/2022/08/20/Net-Juu_no_Susume_MID.jpg,6.7,1,8,11,https://www.imdb.com/title/tt7662364/,7.3
472,1,2023-10-08,2024-07-07,2024-07-07,Netoge no Yome wa Onnanoko ja Nai to Omotta,"5,11,13,32,34","Hideki Nishimura, who plays the Legendary Age game under the pseudonym Rusian, vowed to renounce online marriages after confessing to a girl that he claimed to be a boy in real life.",0,2016-04-01,portada/2022/08/20/Netgame_no_Yome_wa_Onna_no_Ko_ja_nai_to_Omotta_MID.jpg,6.2,1,8,12,https://www.imdb.com/title/tt5643030/,6.4
473,1,2023-10-08,2024-07-07,2024-07-07,Netsuzou TRap,"9,37,49","Yuma has always counted on his friend Hotaru for advice, as with his new boyfriend, but their secret affair could turn from practice into a love trap.",0,2014-07-01,portada/2022/08/20/Netsuzou_TRap_MID.jpg,6.0,1,8,12,https://www.imdb.com/title/tt7122440/,5.0
474,1,2023-10-08,2024-07-07,2024-07-07,New Game,"5,20",Daily office lives of Aoba and her colleagues at the game development studio Eagle Jump.,0,2016-07-01,portada/2022/08/20/New_Game_MID.jpg,6.6,1,5,25,https://www.imdb.com/title/tt5862798/,7.2
759,1,2023-10-13,2024-07-07,2024-07-07,NieR Automata Ver1.1a,"1,35","Animated adaptation of NieR: Automata (2017), where a long-running war on post-apocalyptic Earth between androids and machines soon unveils the truth of the world.",0,2023-01-01,portada/2023/10/13/NieR_Automata_Ver1.1a.jpg,8.1,1,8,12,https://www.imdb.com/title/tt18311412/,7.2
476,1,2023-10-08,2024-07-07,2024-07-07,Night Wizard,"2,12,21,38","Night Wizard. A term given to those whose mission is to protect the world from impending darkness. Renji Hiiragi is one such Night Wizard, who is constantly called on missions, even though all he wants is to be able to go to school and graduate.",0,2007-10-01,portada/2022/08/20/Night_Wizard_MID.jpg,4.0,1,8,13,https://www.imdb.com/title/tt1143944/,6.0
477,1,2023-10-08,2024-07-07,2024-07-07,Nihon Chinbotsu,"9,35","An ordinary family is put to the test as a series of massive earthquakes throw Japan into total mayhem. From director Masaaki Yuasa (Devilman Crybaby), the first anime adaptation of the bestselling science fiction novel by Sakyo Komatsu.",0,2020-07-01,portada/2022/08/20/Nihon_Chinbotsu_MID.jpg,8.2,1,8,10,https://www.imdb.com/title/tt12031040/,6.4
478,1,2023-10-08,2024-07-07,2024-07-07,Nijuu-Mensou no Musume,"1,2,9,26","Chiko is the daughter of the wealthy Mikamo family who has to live with her aunt and uncle after her parents passed away. Because her aunt wants to inherit the Mikamo family's wealth, she gives Chiko poisoned food. One day, however, she's kidnapped by the Nijuu Mensou (20 Faces) ...",0,2008-04-01,portada/2022/08/20/Nijuu-Mensou_no_Musume_MID.jpg,6.6,1,5,22,https://www.imdb.com/title/tt1216165/,7.1
479,1,2023-10-08,2024-07-07,2024-07-07,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,"1,2,12",A group of adventurers who had all been betrayed and expelled from their own parties decide to come together as their own party.,0,2023-01-03,portada/2023/05/10/Ningen_Fushin_no_Boukensha-tachi_ga_Sekai_wo_Sukuu_you_desu_MID.jpeg,6.0,1,8,11,https://www.imdb.com/title/tt15237164/,6.0
480,1,2023-10-08,2024-07-07,2024-07-07,Ninja Scroll,"1,2,12,17,32,33,43","The year is 1614 AD. Two warring ninja clans, each supporting a son of Hidetada Tokugawa as the next shogun, send ten representatives each to fight to the death for the possession Tokugawa government for the winning clan for the next thousand years.",0,2005-04-01,portada/2023/10/10/Ninja_Scroll.jpg,6.9,1,8,14,https://www.imdb.com/title/tt0856348/,7.8
481,1,2023-10-08,2024-07-07,2024-07-07,Nisekoi,"5,15,32,34,38","The heir to a Yakuza Family is forced to be in a relationship with the daughter of the head of a gangster family to avoid a gang war, much to their chagrin.",0,2014-01-01,portada/2022/08/20/Nisekoi_MID.jpg,8.1,1,6,36,https://www.imdb.com/title/tt3115338/,7.2
482,1,2023-10-08,2024-07-07,2024-07-07,Nishi no Yoki Majo Astraea Testament,"5,9,12,26,32","On Filiel's 15th birthday, she received her mother's necklace as a memento from her obstinate astronomer father. Her common and tedious life was turned into a life of conspiracies. With her new life, many adventures await.",0,2006-04-01,portada/2022/08/20/Nishi_no_Yoki_Majo_Astraea_Testament_MID.png,5.1,1,8,13,https://www.imdb.com/title/tt0988925/,6.1
483,1,2023-10-08,2024-07-07,2024-07-07,No Game no Life,"2,5,11,12,13,43","Siblings Sora and Shiro make up the most feared team of pro gamers in the world, The Blank. When they manage to beat God himself in a game of chess, they are sent to a world where all disputes are settled with games.",0,2014-04-01,portada/2022/08/20/No_Game_no_Life_MID.png,8.8,1,8,13,https://www.imdb.com/title/tt3431758/,7.6
484,1,2023-10-08,2024-07-07,2024-07-07,Noein Mou Hitori no Kimi e,"1,9,20,35",A teen girl is approached by a pilot who claims to be her from the future where a force from a parallel dimension is attempting to invade and destroy our universe and only she has the key that can stop this.,0,2005-10-01,portada/2022/08/20/Noein_MID.jpg,5.8,1,5,24,https://www.imdb.com/title/tt0872308/,7.5
485,1,2023-10-08,2024-07-07,2024-07-07,Noir,"1,9,26","Two beautiful female assassins travel the world accepting assignments to kill various culprits, and at the same time, having deadly traps set against them by their own employer.",0,2001-04-01,portada/2022/08/20/Noir_MID.jpg,6.1,1,5,26,https://www.imdb.com/title/tt0294154/,7.2
486,1,2023-10-08,2024-07-07,2024-07-07,Noragami,"1,2,38,43","A minor god seeking to gain widespread worship teams up with a human girl he saved to gain fame, recognition and at least one shrine dedicated to him.",0,2014-01-01,portada/2022/08/20/Noragami_MID.jpg,7.4,1,5,28,https://www.imdb.com/title/tt3225270/,7.8
788,1,2024-07-07,2024-07-07,2024-07-07,Nozomanu Fushi no Boukensha,"1,2,12","After a powerful dragon devours him, an average adventurer transforms into a living skeleton and sets out on a mystical journey to regain human form.",0,2024-01-01,portada/2024/07/07/Nozomanu_Fushi_no_Boukensha_MID.jpg,7.2,1,8,12,https://www.imdb.com/title/tt30177477/,7.3
487,1,2023-10-08,2024-07-07,2024-07-07,Nurarihyon no Mago,"1,8,38,43","Rikuo Nura appears to be an average middle school student. No one knows that he comes home every day to a house full of youkai, nor that he transforms into the all-powerful leader of these spirits at night. However, much to the disappointment of many, Rikuo is determined to live ...",0,2010-07-01,portada/2022/08/20/Nurarihyon_no_Mago_MID.jpg,8.2,1,2,56,https://www.imdb.com/title/tt2716982/,7.4
488,1,2023-10-08,2024-07-07,2024-07-07,Nyan Koi!,"5,15,32",A high-schooler is allergic to cats. One day he accidentally breaks a cat statue and can suddenly understand meows. Cats tell him that he must atone for the broken statue by granting them 100 wishes or he'll turn into a cat and die.,0,2009-10-01,portada/2022/08/20/Nyan_Koi_MID.jpg,5.5,1,8,12,https://www.imdb.com/title/tt1516294/,7.0
489,1,2023-10-08,2024-07-07,2024-07-07,Occultic Nine,"26,35","This ""paranormal science"" story follows nine idiosyncratic individuals, linked by the ""Choujou Kagaku Kirikiri Basara"" occult summary blog run by 17-year-old second-year high school student Yuuta Gamon. Little incongruities that occur around these nine eventually lead to a larger...",0,2016-10-01,portada/2022/11/25/Occultic_Nine_MID.jpg,6.2,1,8,12,https://www.imdb.com/title/tt6135350/,6.4
490,1,2023-10-08,2024-07-07,2024-07-07,Oda Nobuna no Yabou,"5,17,32","Suddenly finding himself in the Sengoku era, regular high school student Yoshiharu Sagara is about to be killed in the battlefield.",0,2012-07-01,portada/2022/11/25/Oda_Nobuna_no_Yabou_MID.jpg,7.3,1,8,12,https://www.imdb.com/title/tt2250100/,6.5
491,1,2023-10-08,2024-07-07,2024-07-07,Odd Taxi,26,"In a city which should be familiar, there is the feeling of something a little different.",0,2021-04-01,portada/2022/11/25/Odd_Taxi_MID.jpg,7.7,1,8,13,https://www.imdb.com/title/tt14134550/,8.4
492,1,2023-10-08,2024-07-07,2024-07-07,Okusama ga seito kaichou,"5,11,32,34,38","Izumi Hayato running to be student council president. But when a beautiful girl swings in promising the liberalization of love while flinging condoms into the audience, he ends up losing to her and becoming the vice president.",0,2015-07-01,portada/2022/11/25/Okusama_ga_seito_kaichou_MID.jpg,5.6,1,5,25,https://www.imdb.com/title/tt5373222/,6.1
493,1,2023-10-08,2024-07-07,2024-07-07,One Outs,"30,36,41","Hiromichi Kojima, the star batter of the Lycaons, heads to the southern Japanese island of Okinawa to train and find a new pitcher for the team. There, he meets Toa Tokuchi, a 134-kmph pitcher and the undisputed king of a gambling form of baseball called ""One Outs"". At Kojima's u...",0,2017-01-01,portada/2022/11/25/One_Outs_MID.jpg,8.1,1,5,25,https://www.imdb.com/title/tt1411815/,8.2
